timestamp,code,i01,i02r,i03,i04,i05,i06r,i07,i08,i09,i10,n_facebook_friends,n_hangover,age,sex,extra_single_item,time_conversation,presentation,n_party,clients,extra_vignette,i21,extra_vignette2,major,smoker,sleep_week,sleep_wend,clients_freq,extra_mean,extra_md,extra_aad,extra_mode,extra_iqr
23.04.2016 12:06:41,SGW,4,4,1,3,3,4,3,3,3,2,200,5,23,Frau,3,15,nein,5,im Schnitt 1 Mal pro Tag,passt insgesamt,NA,4,NA,NA,NA,NA,4,3,3,0.6,3,0.75
23.04.2016 12:06:50,Pso,3,3,1,2,2,1,2,3,3,1,NA,0,27,Frau,2,120,nein,20,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt nicht,NA,4,NA,NA,NA,NA,1,2.1,2,0.72,3,1.75
03.05.2016 11:09:54,NA,3,3,2,3,2,2,3,3,3,3,NA,30,28,Mann,3,20,nein,40,im Schnitt 1 Mal pro Quartal (oder weniger),keine Antwort,NA,3,NA,NA,NA,NA,1,2.7,3,0.41999999999999993,3,0.75
09.05.2016 22:10:00,RWM,3,3,3,3,2,3,3,3,2,2,436,10,27,Mann,2,10,nein,20,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,NA,4,NA,NA,NA,NA,1,2.7,3,0.41999999999999993,3,0.75
16.05.2016 11:36:04,NA,3,3,2,3,4,2,3,2,3,2,246,1,25,Mann,3,2,nein,4,"Telfonisch täglich, Face to Face 1xWoche",passt insgesamt,NA,3,NA,NA,NA,NA,NA,2.7,3,0.5599999999999999,3,1
20.05.2016 11:07:32,KNB,4,3,1,4,4,4,3,4,4,2,400,2,21,Frau,4,5,ja,10,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3.3,4,0.8400000000000001,4,1
02.06.2016 15:28:01,HLS,3,3,1,4,4,2,2,4,2,2,80,0,37,Frau,2,1,nein,1,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,5,2.7,2.5,0.9,2,1.75
17.06.2016 22:37:44,MHH,3,4,2,4,4,3,4,3,2,3,700,2,29,Mann,3,3,ja,10,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,2,NA,NA,NA,NA,3,3.2,3,0.64,3,1
24.06.2016 22:07:46,NA,4,2,1,3,2,3,3,3,2,2,50,2,35,Mann,2,10,ja,2,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,5,NA,NA,NA,NA,5,2.5,2.5,0.7,2,1
04.07.2016 11:32:23,NA,3,2,2,2,3,3,2,3,4,2,53,0,33,Frau,2,30,ja,6,im Schnitt 1 Mal pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,4,2.6,2.5,0.6,2,1
10.07.2016 14:46:09,NA,3,2,2,3,3,3,2,2,2,2,20,0,53,Mann,3,10,ja,2,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,5,2.4,2,0.48,2,1
25.07.2016 22:04:43,hsb,2,1,2,1,2,1,1,2,2,2,NA,2,31,Mann,2,3,ja,5,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,1.6,2,0.48,2,1
26.08.2016 14:35:07,PLH,4,4,2,4,3,4,3,2,4,4,239,0,25,Frau,3,2,nein,1,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,5,3.4,4,0.72,4,1
01.09.2016 09:28:25,CGC,2,3,2,2,3,3,3,3,3,2,620,0,49,Frau,2,10,nein,1,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,3,NA,NA,NA,NA,5,2.6,3,0.48,3,1
01.09.2016 15:38:30,RSW,3,3,1,2,2,3,2,3,3,2,218,2,24,Frau,2,2,nein,8,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,NA,5,NA,NA,NA,NA,1,2.4,2.5,0.6,3,1
02.09.2016 20:56:28,ABR,3,3,1,2,3,3,2,2,4,2,NA,0,27,Frau,2,180,nein,0,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,5,NA,NA,NA,NA,5,2.5,2.5,0.7,2,1
04.09.2016 11:01:15,NA,4,4,4,3,4,4,3,3,4,1,472,4,22,Frau,3,20,nein,15,im Schnitt mehrfach pro Tag,keine Antwort,NA,3,NA,NA,NA,NA,5,3.4,4,0.72,4,1
04.09.2016 12:43:11,MHA42AC,4,3,2,4,4,4,3,4,4,3,210,5,24,Mann,4,10,ja,20,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,3,NA,NA,NA,NA,5,3.5,4,0.6,4,1
04.09.2016 12:52:55,UEG,4,3,1,3,3,3,3,2,4,2,74,0,34,Frau,2,10,ja,2,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,2.8,3,0.68,3,0.75
04.09.2016 22:13:20,SANSKRIT,2,1,1,3,3,1,1,1,3,1,500,0,33,Frau,2,5,ja,3,im Schnitt mehrfach pro Tag,keine Antwort,NA,5,NA,NA,NA,NA,5,1.7,1,0.84,1,1.75
05.09.2016 07:58:42,NA,2,3,1,4,3,2,4,3,2,1,365,2,27,Frau,3,10,nein,40,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,4,NA,NA,NA,NA,5,2.5,2.5,0.9,2,1
05.09.2016 11:22:24,NA,3,3,3,3,3,4,3,2,2,1,80,1,29,Mann,3,5,ja,5,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,NA,3,NA,NA,NA,NA,3,2.7,3,0.6199999999999999,3,0.75
05.09.2016 12:40:50,KBK42AC,4,4,2,4,4,4,3,4,4,3,160,1,26,Frau,3,10,ja,6,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,1,NA,NA,NA,NA,3,3.6,4,0.5599999999999999,4,0.75
06.09.2016 18:51:55,JCA,4,4,3,4,4,3,4,4,4,3,NA,10,37,Mann,4,1,ja,30,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3.7,4,0.41999999999999993,4,0.75
07.09.2016 19:16:41,WSK,4,2,1,4,4,2,4,4,4,3,NA,2,24,Frau,4,30,ja,15,im Schnitt mehrfach pro Tag,passt insgesamt,NA,1,NA,NA,NA,NA,5,3.2,4,0.96,4,1.75
07.09.2016 20:54:21,PFS,4,4,3,4,4,3,4,4,3,3,900,24,26,Mann,3,1,ja,26,im Schnitt mehrfach pro Tag,passt insgesamt,NA,5,NA,NA,NA,NA,5,3.6,4,0.48,4,1
08.09.2016 21:30:16,HPD,3,4,3,2,3,2,2,3,4,1,170,6,22,Frau,2,5,nein,15,im Schnitt mehrfach pro Tag,passt insgesamt,NA,5,NA,NA,NA,NA,5,2.7,3,0.76,3,1
08.09.2016 21:38:54,NPM42AC,4,3,2,4,3,3,4,1,3,4,147,1,26,Mann,3,5,ja,4,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,NA,2,NA,NA,NA,NA,1,3.1,3,0.72,3,1
08.09.2016 23:00:20,HSWAAC42AC,4,3,1,4,3,3,2,2,3,3,207,0,25,Frau,3,20,nein,10,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,2.8,3,0.68,3,0.75
09.09.2016 07:36:51,WGM,3,3,3,3,3,3,2,3,3,3,NA,3,27,Mann,3,2,nein,12,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,2.9,3,0.18000000000000008,3,0
09.09.2016 08:33:31,OKH,4,4,2,4,4,2,3,2,3,1,310,0,30,Frau,3,20,nein,8,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,5,2.9,3,0.92,4,2
09.09.2016 11:30:16,JHH,4,3,1,4,4,2,4,3,3,3,103,2,43,Frau,3,10,nein,1,im Schnitt 1 Mal pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,4,3.1,3,0.72,3,1
09.09.2016 12:59:36,NA,2,2,1,3,2,2,3,2,2,2,300,8,24,Mann,3,15,ja,4,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,2.1,2,0.36000000000000004,2,0
09.09.2016 18:09:27,NA,3,3,3,4,4,3,3,3,4,2,250,1,22,Frau,2,2,ja,20,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,5,3.2,3,0.4800000000000001,3,0.75
09.09.2016 19:45:12,NA,3,2,2,3,2,3,2,2,3,3,500,5,23,Mann,2,30,ja,12,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,NA,4,NA,NA,NA,NA,2,2.5,2.5,0.5,2,1
10.09.2016 08:19:45,XZL,2,1,2,2,1,2,1,1,2,2,157,0,NA,Mann,1,60,nein,0,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,NA,5,NA,NA,NA,NA,2,1.6,2,0.48,2,1
11.09.2016 13:18:43,SWZ,3,3,1,4,3,2,3,2,3,2,50,1,32,Frau,3,30,nein,7,im Schnitt 1 Mal pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,4,2.6,3,0.6799999999999999,3,1
11.09.2016 14:02:41,TGN,3,2,1,2,3,2,2,2,3,2,NA,3,26,Frau,2,15,ja,10,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,2,NA,NA,NA,NA,5,2.2,2,0.4800000000000001,2,0.75
11.09.2016 16:54:34,SSG,3,3,1,3,3,2,3,3,4,2,185,0,29,Frau,3,60,ja,5,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,2.7,3,0.6199999999999999,3,0.75
11.09.2016 19:11:53,Mmk,2,2,1,3,1,2,2,2,2,1,NA,200,28,Frau,1,15,nein,5,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,5,NA,NA,NA,NA,5,1.8,2,0.48,2,0.75
11.09.2016 21:45:41,AKM,3,4,1,3,3,2,3,3,4,2,550,24,28,Mann,3,20,nein,30,im Schnitt 1 Mal pro Woche,keine Antwort,NA,3,NA,NA,NA,NA,3,2.8,3,0.68,3,0.75
11.09.2016 22:24:28,ASS,2,3,2,2,2,1,3,2,2,1,130,2,21,Frau,2,15,nein,4,im Schnitt 1 Mal pro Tag,passt insgesamt,NA,5,NA,NA,NA,NA,4,2,2,0.4,2,0
12.09.2016 13:44:16,WML,4,4,2,4,4,3,4,4,3,2,350,4,25,Frau,3,10,nein,10,im Schnitt mehrfach pro Tag,keine Antwort,NA,2,NA,NA,NA,NA,5,3.4,4,0.72,4,1
12.09.2016 17:07:27,RRT,2,2,1,2,2,2,3,2,4,2,430,0,29,Frau,1,30,nein,0,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,5,NA,NA,NA,NA,5,2.2,2,0.5200000000000001,2,0
12.09.2016 19:50:59,NKH,4,3,1,3,3,3,3,3,3,3,150,6,29,Mann,3,10,ja,6,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,5,2.9,3,0.38000000000000006,3,0
13.09.2016 00:24:27,NA,4,2,3,2,2,3,4,4,4,3,435,25,27,Mann,3,15,nein,10,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,NA,3,NA,NA,NA,NA,1,3.1,3,0.72,4,1.75
13.09.2016 10:02:16,DAS,3,2,1,3,1,2,3,3,2,3,192,5,29,Mann,3,25,nein,5,im Schnitt 1 Mal pro Quartal (oder weniger),keine Antwort,NA,2,NA,NA,NA,NA,1,2.3,2.5,0.7,3,1
13.09.2016 11:59:56,MBA,3,3,1,3,2,3,3,2,4,2,298,10,22,Frau,3,15,ja,15,im Schnitt mehrfach pro Tag,passt insgesamt,NA,4,NA,NA,NA,NA,5,2.6,3,0.6799999999999999,3,1
13.09.2016 12:24:02,MAE,4,3,2,4,4,2,4,4,4,3,446,2,26,Mann,3,5,ja,20,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3.4,4,0.72,4,1
13.09.2016 12:24:42,SBR,3,4,2,3,3,3,2,3,4,3,200,0,19,Frau,2,5,ja,15,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt nicht,NA,3,NA,NA,NA,NA,1,3,3,0.4,3,0
13.09.2016 13:34:39,LKM,3,3,2,3,3,3,2,1,3,1,300,0,21,Frau,2,15,nein,12,im Schnitt 1 Mal pro Tag,passt insgesamt nicht,NA,4,NA,NA,NA,NA,4,2.4,3,0.72,3,1
13.09.2016 15:30:59,EMM,4,4,1,4,3,4,3,3,3,2,460,5,24,Frau,3,NA,nein,15,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,5,3.1,3,0.72,3,1
13.09.2016 19:35:53,NA,2,1,1,2,2,2,1,4,4,2,280,5,20,Mann,1,40,nein,20,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,NA,5,NA,NA,NA,NA,3,2.1,2,0.76,2,0.75
14.09.2016 10:47:17,NA,3,4,1,4,3,3,3,3,3,2,413,1,24,Frau,3,NA,NA,4,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,3,NA,NA,NA,NA,3,2.9,3,0.56,3,0
14.09.2016 12:10:09,NA,3,3,1,NA,3,2,3,2,3,1,240,3,23,Frau,1,30,nein,6,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,5,NA,NA,NA,NA,5,2.3333333333333335,3,0.7407407407407407,3,1
14.09.2016 13:42:47,SGH,4,3,1,4,4,3,4,3,4,3,25,1,22,Frau,4,5,ja,5,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt nicht,NA,2,NA,NA,NA,NA,1,3.3,3.5,0.7,4,1
14.09.2016 17:08:35,SEM,3,3,1,2,1,1,1,4,3,1,300,30,24,Mann,1,60,nein,50,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,NA,6,NA,NA,NA,NA,2,2,1.5,1,1,2
15.09.2016 10:59:21,WPM,4,2,1,4,4,3,2,1,3,1,33,0,42,Frau,2,3,nein,0,gar nicht,passt insgesamt nicht,NA,4,NA,NA,NA,NA,NA,2.5,2.5,1.1,1,2.5
15.09.2016 15:09:24,PAW,4,4,2,4,3,4,4,4,4,4,750,30,22,Mann,4,5,nein,30,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3.7,4,0.47999999999999987,4,0
15.09.2016 16:28:46,ASM,4,4,3,3,3,3,3,3,4,4,610,10,22,Frau,3,5,nein,30,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3.4,3,0.48,3,1
15.09.2016 16:33:51,ZRO,4,4,3,4,4,2,4,4,4,4,483,5,28,Mann,4,3,ja,20,im Schnitt mehrfach pro Tag,passt insgesamt,NA,1,NA,NA,NA,NA,5,3.7,4,0.47999999999999987,4,0
15.09.2016 17:25:07,ASE,2,2,1,2,2,2,2,2,3,1,250,6,25,Frau,2,20,nein,12,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,5,NA,NA,NA,NA,5,1.9,2,0.36000000000000004,2,0
15.09.2016 17:43:10,JHB,2,1,1,2,2,1,2,2,3,2,200,0,26,Frau,2,10,nein,6,im Schnitt mehrfach pro Tag,passt insgesamt,NA,5,NA,NA,NA,NA,5,1.8,2,0.48,2,0.75
16.09.2016 10:55:40,MHK,4,4,3,4,4,4,3,4,4,3,350,4,29,Frau,4,5,ja,12,im Schnitt mehrfach pro Tag,passt insgesamt,NA,1,NA,NA,NA,NA,5,3.7,4,0.41999999999999993,4,0.75
16.09.2016 15:06:00,NA,4,4,3,4,4,4,3,3,4,2,400,5,19,Frau,3,2,nein,30,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3.5,4,0.6,4,1
16.09.2016 19:08:08,MLG42AC,4,4,4,3,4,4,3,3,4,2,477,4,22,Frau,2,15,nein,15,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,3,NA,NA,NA,NA,5,3.5,4,0.6,4,1
17.09.2016 19:14:33,DSB,2,2,1,2,2,2,2,1,3,2,350,0,25,Frau,1,NA,nein,1,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,6,NA,NA,NA,NA,5,1.9,2,0.36000000000000004,2,0
18.09.2016 18:57:27,RRD,4,4,3,3,4,4,3,3,4,2,80,5,22,Frau,3,20,ja,12,im Schnitt 1 Mal pro Monat,keine Antwort,NA,3,NA,NA,NA,NA,2,3.4,3.5,0.6,4,1
18.09.2016 21:52:35,NA,3,3,1,4,4,3,3,2,4,3,350,4,23,Frau,3,5,ja,6,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3,3,0.6,3,0.75
19.09.2016 06:53:02,NA,4,1,1,4,NA,1,4,3,3,2,686,NA,23,Frau,3,2,nein,50,täglich zwischen 20-50,keine Antwort,NA,2,NA,NA,NA,NA,NA,2.5555555555555554,3,1.1604938271604939,1,3
19.09.2016 14:32:00,otm,3,NA,2,3,2,4,2,2,4,2,150,3,23,Frau,2,15,ja,4,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,5,2.6666666666666665,2,0.7407407407407407,2,1
19.09.2016 19:26:05,NA,3,4,1,3,4,4,4,3,3,3,1300,10,25,Frau,4,7,nein,15,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3.2,3,0.64,3,1
19.09.2016 21:24:02,572ezg,3,3,2,3,3,3,3,2,3,2,292,0,23,Frau,3,5,nein,12,im Schnitt mehrfach pro Tag,keine Antwort,NA,3,NA,NA,NA,NA,5,2.7,3,0.41999999999999993,3,0.75
19.09.2016 22:24:22,TWM,3,4,2,4,4,4,4,3,3,3,1300,10,25,Frau,4,10,nein,13,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3.4,3.5,0.6,4,1
20.09.2016 16:19:58,KAO,3,3,1,4,4,3,3,3,4,4,261,10,28,Frau,4,10,ja,30,im Schnitt mehrfach pro Tag,passt insgesamt,NA,1,NA,NA,NA,NA,5,3.2,3,0.64,3,1
20.09.2016 19:51:33,MGD,4,3,1,3,3,3,3,2,4,2,110,4,24,Frau,3,15,nein,20,im Schnitt mehrfach pro Tag,passt insgesamt,NA,4,NA,NA,NA,NA,5,2.8,3,0.68,3,0.75
20.09.2016 23:03:44,JSH,4,4,2,4,4,2,4,4,4,3,535,6,30,Frau,3,15,nein,14,im Schnitt mehrfach pro Tag,passt insgesamt nicht,NA,1,NA,NA,NA,NA,5,3.5,4,0.7,4,0.75
21.09.2016 00:58:08,NA,4,3,3,4,4,3,3,4,4,4,309,20,20,Mann,3,5,ja,30,im Schnitt 1 Mal pro Tag,keine Antwort,NA,2,NA,NA,NA,NA,4,3.6,4,0.48,4,1
21.09.2016 10:50:54,KHD,2,1,2,3,2,1,3,2,3,2,NA,1,48,Mann,1,10,ja,0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt nicht,NA,4,NA,NA,NA,NA,1,2.1,2,0.54,2,0.75
21.09.2016 11:49:07,WHE,3,3,1,4,4,3,4,4,4,3,175,5,30,Frau,3,3,ja,10,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,2,NA,NA,NA,NA,3,3.3,3.5,0.7,4,1
21.09.2016 14:45:55,BBP,2,2,1,3,3,2,3,2,3,2,41,0,28,Frau,3,NA,ja,15,im Schnitt mehrfach pro Tag,passt insgesamt,NA,6,NA,NA,NA,NA,5,2.3,2,0.5599999999999999,2,1
21.09.2016 16:06:51,HSL,4,4,1,3,2,4,3,4,4,1,236,25,27,Mann,1,10,nein,35,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,NA,3,NA,NA,NA,NA,1,3,3.5,1,4,1.75
21.09.2016 22:55:32,ACR,3,2,3,3,2,3,3,2,3,4,300,1,38,Mann,3,10,ja,5,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,2,NA,NA,NA,NA,3,2.8,3,0.4800000000000001,3,0.75
22.09.2016 12:38:39,KHL,4,3,2,3,3,3,3,4,3,2,300,2,24,Frau,3,5,ja,5,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,2,NA,NA,NA,NA,3,3,3,0.4,3,0
23.09.2016 13:29:10,UMR,3,3,1,3,2,3,2,2,2,2,302,4,21,Frau,2,5,nein,3,im Schnitt mehrfach pro Tag,keine Antwort,NA,5,NA,NA,NA,NA,5,2.3,2,0.5599999999999999,2,1
23.09.2016 13:45:10,GRM,3,2,1,3,3,3,4,4,4,1,NA,10,21,Frau,2,30,nein,48,im Schnitt 1 Mal pro Woche,passt insgesamt nicht,NA,4,NA,NA,NA,NA,3,2.8,3,0.8800000000000001,3,1.5
24.09.2016 15:15:41,HBO,4,3,1,3,4,3,2,4,4,3,NA,2,24,Frau,3,15,nein,15,im Schnitt 1 Mal pro Monat,passt insgesamt,NA,3,NA,NA,NA,NA,2,3.1,3,0.72,3,1
25.09.2016 16:10:38,GKD,3,4,1,2,2,3,2,3,3,2,195,3,23,Frau,2,20,ja,30,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,5,NA,NA,NA,NA,3,2.5,2.5,0.7,2,1
25.09.2016 16:10:43,MPB,4,4,2,4,4,3,3,3,4,1,NA,1,43,Frau,3,10,nein,2,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,5,3.2,3.5,0.8,4,1
25.09.2016 18:28:28,Rwm,3,3,4,4,3,3,2,2,4,1,200,1,23,Frau,3,5,ja,3,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,5,2.9,3,0.74,3,1.5
26.09.2016 08:38:30,JKI,4,4,3,4,3,4,3,3,3,2,150,5,23,Frau,3,10,ja,30,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,2,NA,NA,NA,NA,3,3.3,3,0.5599999999999999,3,1
26.09.2016 09:28:41,HUM,3,4,1,4,3,3,3,4,3,3,700,40,23,Mann,3,30,nein,50,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3.1,3,0.54,3,0.75
27.09.2016 09:05:46,ABW,4,4,2,3,3,3,3,3,4,3,400,10,24,Frau,3,10,ja,24,im Schnitt mehrfach pro Tag,passt insgesamt,NA,3,NA,NA,NA,NA,5,3.2,3,0.4800000000000001,3,0.75
27.09.2016 10:53:52,NA,3,3,1,4,3,3,3,4,4,4,200,0,25,Frau,4,5,ja,0,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,NA,1,NA,NA,NA,NA,1,3.2,3,0.64,3,1
27.09.2016 16:36:19,JHU,4,4,2,4,4,4,4,4,4,3,600,8,24,Frau,4,5,ja,10,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3.7,4,0.47999999999999987,4,0
27.09.2016 16:36:37,NA,4,3,3,4,4,4,4,4,4,3,680,25,23,Frau,4,5,ja,50,im Schnitt mehrfach pro Tag,passt insgesamt,NA,1,NA,NA,NA,NA,5,3.7,4,0.41999999999999993,4,0.75
27.09.2016 16:37:38,NA,4,3,2,4,4,3,3,3,3,2,250,30,22,Frau,3,5,nein,50,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,3,NA,NA,NA,NA,3,3.1,3,0.54,3,0.75
27.09.2016 16:38:05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NA,NaN,NA,NA
27.09.2016 16:39:00,NA,4,4,2,4,4,4,3,4,4,2,NA,20,23,Frau,4,5,ja,40,im Schnitt 1 Mal pro Tag,passt insgesamt,NA,1,NA,NA,NA,NA,4,3.5,4,0.7,4,0.75
27.09.2016 20:49:38,UPH,3,3,1,2,2,3,2,4,4,1,NA,0,31,Frau,2,20,nein,4,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,NA,5,NA,NA,NA,NA,1,2.5,2.5,0.9,2,1
28.09.2016 16:26:10,KKG,4,4,3,3,3,4,3,3,4,1,174,2,21,Frau,2,40,nein,20,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt nicht,NA,4,NA,NA,NA,NA,1,3.2,3,0.64,3,1
28.09.2016 18:06:22,CHL,3,2,2,2,2,3,3,4,3,4,NA,3,29,Mann,3,2,ja,30,im Schnitt 1 Mal pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,4,2.8,3,0.64,2,1
28.09.2016 18:06:57,Agw,4,4,1,4,3,4,3,4,4,4,450,48,25,Mann,4,20,ja,70,im Schnitt mehrfach pro Tag,passt insgesamt,NA,1,NA,NA,NA,NA,5,3.5,4,0.7,4,0.75
28.09.2016 18:07:01,NA,3,3,3,4,4,3,4,3,3,2,NA,3,24,Mann,3,20,ja,5,im Schnitt mehrfach pro Tag,keine Antwort,NA,2,NA,NA,NA,NA,5,3.2,3,0.4800000000000001,3,0.75
28.09.2016 18:07:57,NA,4,3,2,4,4,2,4,4,4,2,300,3,35,Frau,3,45,nein,5,im Schnitt 1 Mal pro Monat,passt insgesamt,NA,1,NA,NA,NA,NA,2,3.3,4,0.8400000000000001,4,1.75
28.09.2016 18:08:34,KHD,4,4,3,3,2,4,3,3,3,1,75,10,28,Mann,3,30,ja,12,im Schnitt mehrfach pro Tag,passt insgesamt,NA,4,NA,NA,NA,NA,5,3,3,0.6,3,0.75
28.09.2016 18:08:39,UTS,3,3,1,3,3,3,2,3,4,1,150,3,30,Frau,2,10,nein,5,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,NA,5,NA,NA,NA,NA,2,2.6,3,0.76,3,0.75
28.09.2016 18:08:47,KBW,4,4,1,3,4,4,3,3,3,1,200,0,26,Frau,1,10,ja,25,im Schnitt 1 Mal pro Monat,passt insgesamt nicht,NA,3,NA,NA,NA,NA,2,3,3,0.8,3,1
28.09.2016 18:08:48,XED,3,4,1,3,3,3,3,2,3,2,175,0,27,Frau,3,30,nein,2,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,NA,3,NA,NA,NA,NA,1,2.7,3,0.6199999999999999,3,0.75
28.09.2016 18:08:52,NA,2,3,2,2,2,3,3,2,3,2,240,2,25,Frau,2,1,ja,5,im Schnitt mehrfach pro Tag,keine Antwort,NA,4,NA,NA,NA,NA,5,2.4,2,0.48,2,1
28.09.2016 18:09:13,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,2,0
28.09.2016 18:09:21,HCW,4,4,2,3,3,3,2,3,3,2,450,12,27,Mann,2,5,nein,24,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,2.9,3,0.54,3,0.75
28.09.2016 18:09:42,KDH,3,4,1,3,3,3,3,3,4,3,200,6,23,Frau,3,2,nein,6,im Schnitt mehrfach pro Tag,passt insgesamt,NA,2,NA,NA,NA,NA,5,3,3,0.4,3,0
28.09.2016 18:10:10,NA,3,3,1,4,4,3,3,3,4,2,360,12,28,Mann,3,5,ja,10,im Schnitt 1 Mal pro Quartal (oder weniger),passt insgesamt,NA,4,NA,NA,NA,NA,1,3,3,0.6,3,0.75
28.09.2016 18:10:47,NA,3,2,2,3,3,2,2,2,2,1,NA,15,27,Mann,2,5,nein,10,0,keine Antwort,NA,3,NA,NA,NA,NA,NA,2.2,2,0.4800000000000001,2,0.75
28.09.2016 18:10:53,Tal,3,3,1,2,2,3,3,3,3,2,2,98,26,Mann,4,220,ja,65,im Schnitt 1 Mal pro Woche,passt insgesamt,NA,4,NA,NA,NA,NA,3,2.5,3,0.6,3,1
